
t		I		fp
0.000000	0.000000	15.000000
0.020000	0.298357	14.835750
0.040000	0.593151	14.643612
0.060000	0.883830	14.424246
0.080000	1.169856	14.178359
0.100000	1.450706	13.906705
0.120000	1.725874	13.610082
0.140000	1.994868	13.289327
0.160000	2.257215	12.945319
0.180000	2.512458	12.578975
0.200000	2.760160	12.191245
0.220000	2.999903	11.783115
0.240000	3.231291	11.355600
0.260000	3.453944	10.909743
0.280000	3.667508	10.446614
0.300000	3.871647	9.967307
0.320000	4.066049	9.472937
0.340000	4.250425	8.964636
0.360000	4.424507	8.443556
0.380000	4.588051	7.910861
0.400000	4.740837	7.367725
0.420000	4.882667	6.815336
0.440000	5.013369	6.254882
0.460000	5.132793	5.687561
0.480000	5.240815	5.114569
0.500000	5.337331	4.537104
0.520000	5.422266	3.956358
0.540000	5.495565	3.373520
0.560000	5.557198	2.789772
0.580000	5.607159	2.206282
0.600000	5.645463	1.624211
0.620000	5.672153	1.044703
0.640000	5.687288	0.468884
0.660000	5.690956	-0.102135
0.680000	5.683261	-0.667267
0.700000	5.664334	-1.225445
0.720000	5.634324	-1.775628
0.740000	5.593400	-2.316800
0.760000	5.541752	-2.847974
0.780000	5.479590	-3.368193
0.800000	5.407143	-3.876530
0.820000	5.324657	-4.372093
0.840000	5.232396	-4.854022
0.860000	5.130641	-5.321494
0.880000	5.019688	-5.773722
0.900000	4.899851	-6.209959
0.920000	4.771457	-6.629495
0.940000	4.634845	-7.031662
0.960000	4.490370	-7.415833
0.980000	4.338398	-7.781421
1.000000	4.179305	-8.127885
1.020000	4.013478	-8.454725
1.040000	3.841316	-8.761487
1.060000	3.663224	-9.047760
1.080000	3.479614	-9.313178
1.100000	3.290908	-9.557421
1.120000	3.097532	-9.780212
1.140000	2.899917	-9.981323
1.159999	2.698498	-10.160569
1.179999	2.493714	-10.317812
1.199999	2.286006	-10.452956
1.219999	2.075817	-10.565954
1.239999	1.863590	-10.656801
1.259999	1.649766	-10.725536
1.279999	1.434788	-10.772243
1.299999	1.219096	-10.797049
1.319999	1.003124	-10.800121
1.339999	0.787306	-10.781671
1.359999	0.572070	-10.741948
1.379999	0.357838	-10.681245
1.399999	0.145026	-10.599890
1.419999	-0.065955	-10.498251
1.439999	-0.274705	-10.376733
1.459999	-0.480830	-10.235774
1.479999	-0.683946	-10.075850
1.499999	-0.883679	-9.897467
1.519999	-1.079665	-9.701163
1.539999	-1.271552	-9.487509
1.559999	-1.458998	-9.257101
1.579999	-1.641675	-9.010566
1.599999	-1.819266	-8.748553
1.619999	-1.991469	-8.471740
